video_id,start_ms,end_ms,center_ms,guard_height
testvideo,23320,23570,23445,0.031225003302097303
testvideo,23360,23610,23485,0.0380104716335024
testvideo,23400,23650,23525,0.026973960655076155
testvideo,23440,23690,23565,-0.0035472083836793795
testvideo,23480,23730,23605,-0.02085495926439762
testvideo,23520,23770,23645,-0.03929783962666987
testvideo,23560,23810,23685,-0.06928022844450812
testvideo,23600,23850,23725,-0.0791837317602975
testvideo,23640,23890,23765,-0.08480394312313624
testvideo,23680,23930,23805,-0.0804641731083393
testvideo,23720,23970,23845,-0.0750761367380619
testvideo,23760,24010,23885,-0.06562787294387816
testvideo,23800,24050,23925,-0.06099838869912282
testvideo,23840,24090,23965,-0.057473370007106214
testvideo,23880,24130,24005,-0.05532800033688543
testvideo,23920,24170,24045,-0.059462614357471445
testvideo,23960,24210,24085,-0.06316311018807545
testvideo,24000,24250,24125,-0.06868627241679598
testvideo,24040,24290,24165,-0.07299013648714335
testvideo,24080,24330,24205,-0.07595021650195122
testvideo,24120,24370,24245,-0.07685508579015732
testvideo,24160,24410,24285,-0.07410696574619838
testvideo,24200,24450,24325,-0.06948147075516838
testvideo,24240,24490,24365,-0.06244458045278278
testvideo,24280,24530,24405,-0.05319663882255556
testvideo,24320,24570,24445,-0.04794514551758768
testvideo,24360,24610,24485,-0.043975897133350386
testvideo,24400,24650,24525,-0.039232381752559144
testvideo,24440,24690,24565,-0.03842155848230635
testvideo,24480,24730,24605,-0.039794538170099265
testvideo,24520,24770,24645,-0.04086927697062494
testvideo,24560,24810,24685,-0.04208745807409288
testvideo,24600,24850,24725,-0.04159768990107946
testvideo,24640,24890,24765,-0.03903368966920036
testvideo,24680,24930,24805,-0.036266871861049134
testvideo,24720,24970,24845,-0.027575105428695706
testvideo,24760,25010,24885,-0.01933145336806777
testvideo,24800,25050,24925,-0.006297005074364819
testvideo,24840,25090,24965,0.0015293381043842702
testvideo,24880,25130,25005,0.009471544197627456
testvideo,24920,25170,25045,0.0157933048903942
testvideo,24960,25210,25085,0.017954908311367025
testvideo,25000,25250,25125,0.016480239374297018
testvideo,25040,25290,25165,0.008373286042894643
testvideo,25080,25330,25205,-0.002994135022163387
testvideo,25120,25370,25245,-0.024477992206811905
testvideo,25160,25410,25285,-0.03854434937238694
testvideo,25200,25450,25325,-0.059704444238117764
testvideo,25240,25490,25365,-0.06917641844068255
testvideo,25280,25530,25405,-0.0739376928125109
testvideo,25320,25570,25445,-0.07315738871693613
testvideo,25360,25610,25485,-0.07140678167343141
testvideo,25400,25650,25525,-0.06585163250565529
testvideo,25440,25690,25565,-0.05646956818444388
testvideo,25480,25730,25605,-0.05147021157400949
testvideo,25520,25770,25645,-0.047465890645980835
testvideo,25560,25810,25685,-0.044883601367473595
testvideo,25600,25850,25725,-0.04298772290349005
testvideo,25640,25890,25765,-0.043114551476069844
testvideo,25680,25930,25805,-0.043223581143787916
testvideo,25720,25970,25845,-0.04483703630311147
testvideo,25760,26010,25885,-0.051632646471261964
testvideo,25800,26050,25925,-0.055749960243701935
testvideo,25840,26090,25965,-0.0624590984412602
testvideo,25880,26130,26005,-0.0672307014465332
testvideo,25920,26170,26045,-0.07182365230151586
testvideo,25960,26210,26085,-0.07525252178311348
testvideo,26000,26250,26125,-0.07631203159689902
testvideo,26040,26290,26165,-0.07766383247716083
testvideo,26080,26330,26205,-0.07843641511031556
testvideo,26120,26370,26245,-0.07913736786161148
testvideo,26160,26410,26285,-0.07957803457975385
testvideo,26200,26450,26325,-0.07880784943699835
testvideo,26240,26490,26365,-0.07698288985661096
testvideo,26280,26530,26405,-0.07257848765168871
testvideo,26320,26570,26445,-0.06800920835563115
testvideo,26360,26610,26485,-0.0599333643913269
testvideo,26400,26650,26525,-0.05481768399477004
testvideo,26440,26690,26565,-0.04955998063087463
testvideo,26480,26730,26605,-0.042752781084605625
testvideo,26520,26770,26645,-0.041004423584256836
testvideo,26560,26810,26685,-0.03934670239686965
testvideo,26600,26850,26725,-0.038623433560132966
testvideo,26640,26890,26765,-0.03848615474998949
testvideo,26680,26930,26805,-0.03957390359469822
testvideo,26720,26970,26845,-0.04268854643617358
testvideo,26760,27010,26885,-0.046533920935222094
testvideo,26800,27050,26925,-0.03595606237649919
testvideo,26840,27090,26965,-0.03242052346467972
testvideo,26880,27130,27005,-0.030440055898257688
testvideo,26920,27170,27045,-0.028756414140973793
testvideo,26960,27210,27085,-0.014636265380041955
testvideo,27000,27250,27125,0.00026907213032244595
testvideo,27040,27290,27165,0.007481614127755144
testvideo,27080,27330,27205,0.012237465807369749
testvideo,27120,27370,27245,0.02223022707871025
testvideo,27160,27410,27285,0.033355834228651834
testvideo,27200,27450,27325,0.03183420747518536
testvideo,27240,27490,27365,0.03172486275434491
testvideo,27280,27530,27405,0.025335451588034602
testvideo,27320,27570,27445,0.006867636527333913
testvideo,27360,27610,27485,-0.010861954518726902
testvideo,27400,27650,27525,-0.036586530506610884
testvideo,27440,27690,27565,-0.051685756072402014
testvideo,27480,27730,27605,-0.06450751423835754
testvideo,27520,27770,27645,-0.08234424463340216
testvideo,27560,27810,27685,-0.0809502069439207
testvideo,27600,27850,27725,-0.07628157734870913
testvideo,27640,27890,27765,-0.07262228615581992
testvideo,27680,27930,27805,-0.0689205434173346
testvideo,27720,27970,27845,-0.06328521030289788
testvideo,27760,28010,27885,-0.06060602409499035
testvideo,27800,28050,27925,-0.05853608037744252
testvideo,27840,28090,27965,-0.05829953216016294
testvideo,27880,28130,28005,-0.05522492714226247
testvideo,27920,28170,28045,-0.05058139988354276
testvideo,27960,28210,28085,-0.04555615356990271
testvideo,28000,28250,28125,-0.036973736115864346
testvideo,28040,28290,28165,-0.021502722054719932
testvideo,28080,28330,28205,-0.013138933107256896
testvideo,28120,28370,28245,-0.0006385573319026561
testvideo,28160,28410,28285,0.001296164734022954
testvideo,28200,28450,28325,-0.00022720013345990862
testvideo,28240,28490,28365,-0.016901262104511282
testvideo,28280,28530,28405,-0.03139878436923029
testvideo,28320,28570,28445,-0.04403518140316012
testvideo,28360,28610,28485,-0.06411219707557135
testvideo,28400,28650,28525,-0.07518130966595242
testvideo,28440,28690,28565,-0.08195847272872928
testvideo,28480,28730,28605,-0.08532271161675456
testvideo,28520,28770,28645,-0.08495672419667244
testvideo,28560,28810,28685,-0.08080155295985085
testvideo,28600,28850,28725,-0.07799874458994184
testvideo,28640,28890,28765,-0.07274902984499931
testvideo,28680,28930,28805,-0.0703653059899807
testvideo,28720,28970,28845,-0.06816006451845169
testvideo,28760,29010,28885,-0.06498168621744428
testvideo,28800,29050,28925,-0.06367696608815875
testvideo,28840,29090,28965,-0.06263802306992668
testvideo,28880,29130,29005,-0.0635076053440571
testvideo,28920,29170,29045,-0.0648770481348038
testvideo,28960,29210,29085,-0.06766070212636678
testvideo,29000,29250,29125,-0.069715861763273
testvideo,29040,29290,29165,-0.07124159165791107
testvideo,29080,29330,29205,-0.073298703879118
testvideo,29120,29370,29245,-0.07477963715791705
testvideo,29160,29410,29285,-0.07630225164549694
testvideo,29200,29450,29325,-0.075583496264049
testvideo,29240,29490,29365,-0.07443666458129883
testvideo,29280,29530,29405,-0.07142046466469762
testvideo,29320,29570,29445,-0.07028556987643239
testvideo,29360,29610,29485,-0.06938374787569043
testvideo,29400,29650,29525,-0.06765211480004442
testvideo,29440,29690,29565,-0.0679596364498138
testvideo,29480,29730,29605,-0.07039348594844339
testvideo,29520,29770,29645,-0.0723314508795738
testvideo,29560,29810,29685,-0.07422181777656078
testvideo,29600,29850,29725,-0.07797983927386147
testvideo,29640,29890,29765,-0.08048687875270845
testvideo,29680,29930,29805,-0.08343458548188211
testvideo,29720,29970,29845,-0.08437393605709077
testvideo,29760,30010,29885,-0.08430986106395721
testvideo,29800,30050,29925,-0.08530056050845555
testvideo,29840,30090,29965,-0.08310403142656599
testvideo,29880,30130,30005,-0.07616553562028068
testvideo,29920,30170,30045,-0.06925018131732939
testvideo,29960,30210,30085,-0.06571224518120287
testvideo,30000,30250,30125,-0.05887747662408011
testvideo,30040,30290,30165,-0.05528104305267333
testvideo,30080,30330,30205,-0.05162078993661062
testvideo,30120,30370,30245,-0.05294540897011757
testvideo,30160,30410,30285,-0.0530852433294058
testvideo,30200,30450,30325,-0.04926055031163353
testvideo,30240,30490,30365,-0.04834681536470142
testvideo,30280,30530,30405,-0.04699956519263133
testvideo,30320,30570,30445,-0.04920086078345777
testvideo,30360,30610,30485,-0.05160579085350038
testvideo,30400,30650,30525,-0.05481888167560102
testvideo,30440,30690,30565,-0.05767388003213066
testvideo,30480,30730,30605,-0.0584653105054583
testvideo,30520,30770,30645,-0.05662255175411703
testvideo,30560,30810,30685,-0.055647244676947594
testvideo,30600,30850,30725,-0.054277375340461745
testvideo,30640,30890,30765,-0.04841607596193041
testvideo,30680,30930,30805,-0.05202120542526245
testvideo,30720,30970,30845,-0.05735981251512256
testvideo,30760,31010,30885,-0.06804036349058151
testvideo,30800,31050,30925,-0.0732004102319479
testvideo,30840,31090,30965,-0.0824793598481587
testvideo,30880,31130,31005,-0.0863402783870697
testvideo,30920,31170,31045,-0.08608099818229677
testvideo,30960,31210,31085,-0.08359031938016415
testvideo,31000,31250,31125,-0.08102676644921303
testvideo,31040,31290,31165,-0.07695930983339037
testvideo,31080,31330,31205,-0.07358831167221072
testvideo,31120,31370,31245,-0.07090759703091216
testvideo,31160,31410,31285,-0.0672379340976477
testvideo,31200,31450,31325,-0.06516920402646068
testvideo,31240,31490,31365,-0.06248568424156737
testvideo,31280,31530,31405,-0.06134359112807687
testvideo,31320,31570,31445,-0.061036212103707486
testvideo,31360,31610,31485,-0.05729807540774347
testvideo,31400,31650,31525,-0.05816705897450447
testvideo,31440,31690,31565,-0.059125091880559914
testvideo,31480,31730,31605,-0.05935615726879663
testvideo,31520,31770,31645,-0.060328142983572794
testvideo,31560,31810,31685,-0.06267901137471196
testvideo,31600,31850,31725,-0.06660715490579602
testvideo,31640,31890,31765,-0.06820061057806014
testvideo,31680,31930,31805,-0.06875503914696829
testvideo,31720,31970,31845,-0.07018429466656276
testvideo,31760,32010,31885,-0.07153685178075518
testvideo,31800,32050,31925,-0.07398759387433528
testvideo,31840,32090,31965,-0.07485361211001872
testvideo,31880,32130,32005,-0.07630022721631187
testvideo,31920,32170,32045,-0.07625875941344669
testvideo,31960,32210,32085,-0.07521670843873704
testvideo,32000,32250,32125,-0.07238171063363551
testvideo,32040,32290,32165,-0.07042146660387516
testvideo,32080,32330,32205,-0.06787208574158805
testvideo,32120,32370,32245,-0.06709625891276767
testvideo,32160,32410,32285,-0.06519110713686262
testvideo,32200,32450,32325,-0.0643344409763813
testvideo,32240,32490,32365,-0.06408758834004404
testvideo,32280,32530,32405,-0.06305929592677526
testvideo,32320,32570,32445,-0.06228242601667133
testvideo,32360,32610,32485,-0.06129452373300281
testvideo,32400,32650,32525,-0.06153874844312669
testvideo,32440,32690,32565,-0.0611271169036627
testvideo,32480,32730,32605,-0.0615232363343239
testvideo,32520,32770,32645,-0.06214593776634764
testvideo,32560,32810,32685,-0.06390642906938282
testvideo,32600,32850,32725,-0.0684500373899937
testvideo,32640,32890,32765,-0.07106375321745875
testvideo,32680,32930,32805,-0.07362237945199014
testvideo,32720,32970,32845,-0.07804568963391441
testvideo,32760,33010,32885,-0.08100040469850811
testvideo,32800,33050,32925,-0.08298563318593162
testvideo,32840,33090,32965,-0.0851127840578556
testvideo,32880,33130,33005,-0.08587123453617096
testvideo,32920,33170,33045,-0.08731247910431454
testvideo,32960,33210,33085,-0.08770568668842317
testvideo,33000,33250,33125,-0.08740297172750747
testvideo,33040,33290,33165,-0.08649823442101481
testvideo,33080,33330,33205,-0.08585713990032676
testvideo,33120,33370,33245,-0.08496535888739998
testvideo,33160,33410,33285,-0.08489425906113215
testvideo,33200,33450,33325,-0.08430418797901698
testvideo,33240,33490,33365,-0.08394736051559448
testvideo,33280,33530,33405,-0.0839691087603569
testvideo,33320,33570,33445,-0.08402571082115173
testvideo,33360,33610,33485,-0.08522933721542358
testvideo,33400,33650,33525,-0.0861254334449768
testvideo,33440,33690,33565,-0.08263719826936722
testvideo,33480,33730,33605,-0.08149115927517413
testvideo,33520,33770,33645,-0.08264612779021263
testvideo,33560,33810,33685,-0.08316542421068464
testvideo,33600,33850,33725,-0.08215194940567017
testvideo,33640,33890,33765,-0.07783581130206585
testvideo,33680,33930,33805,-0.07721560634672642
testvideo,33720,33970,33845,-0.07751973159611225
testvideo,33760,34010,33885,-0.07014663304601397
testvideo,33800,34050,33925,-0.06441417336463927
testvideo,33840,34090,33965,-0.06072781980037689
testvideo,33880,34130,34005,-0.0622724499553442
testvideo,33920,34170,34045,-0.06372177228331566
testvideo,33960,34210,34085,-0.064954331942967
testvideo,34000,34250,34125,-0.07171687270913805
testvideo,34040,34290,34165,-0.07633820814745766
testvideo,34080,34330,34205,-0.08085346966981889
testvideo,34120,34370,34245,-0.08241408690810205
testvideo,34160,34410,34285,-0.08279103466442657
testvideo,34200,34450,34325,-0.08053477108478548
testvideo,34240,34490,34365,-0.07659750325339183
testvideo,34280,34530,34405,-0.0693269427865744
testvideo,34320,34570,34445,-0.0627216994762421
testvideo,34360,34610,34485,-0.05618376284837726
testvideo,34400,34650,34525,-0.046695917844772374
testvideo,34440,34690,34565,-0.04127254656382973
testvideo,34480,34730,34605,-0.03732612356543545
testvideo,34520,34770,34645,-0.035003485158085865
testvideo,34560,34810,34685,-0.034007972106337575
testvideo,34600,34850,34725,-0.035139281834874865
testvideo,34640,34890,34765,-0.036858281918934435
testvideo,34680,34930,34805,-0.04373366199433805
testvideo,34720,34970,34845,-0.04780359379947187
testvideo,34760,35010,34885,-0.050615921616554274
testvideo,34800,35050,34925,-0.05257999684129442
testvideo,34840,35090,34965,-0.04994175263813562
testvideo,34880,35130,35005,-0.04469033224242074
testvideo,34920,35170,35045,-0.03757883608341217
testvideo,34960,35210,35085,-0.03309382684528828
testvideo,35000,35250,35125,-0.024559089115687764
testvideo,35040,35290,35165,-0.026283958128520406
testvideo,35080,35330,35205,-0.03326067328453063
testvideo,35120,35370,35245,-0.04867291264235971
testvideo,35160,35410,35285,-0.05791680328547952
testvideo,35200,35450,35325,-0.07079021206923893
testvideo,35240,35490,35365,-0.07884006627968379
testvideo,35280,35530,35405,-0.08361862599849701
testvideo,35320,35570,35445,-0.08368019200861455
testvideo,35360,35610,35485,-0.0826444122940302
testvideo,35400,35650,35525,-0.08110581524670127
testvideo,35440,35690,35565,-0.0782961909260069
testvideo,35480,35730,35605,-0.07755012384482796
testvideo,35520,35770,35645,-0.07708779722452164
testvideo,35560,35810,35685,-0.07643752917647363
testvideo,35600,35850,35725,-0.07597059011459352
testvideo,35640,35890,35765,-0.0775502622127533
testvideo,35680,35930,35805,-0.07797782974583764
testvideo,35720,35970,35845,-0.07731297984719276
testvideo,35760,36010,35885,-0.0771595500409603
testvideo,35800,36050,35925,-0.07689002156257628
testvideo,35840,36090,35965,-0.07760682702064513
testvideo,35880,36130,36005,-0.07667252421379087
testvideo,35920,36170,36045,-0.07584037525313238
testvideo,35960,36210,36085,-0.07556150108575818
testvideo,36000,36250,36125,-0.07598973438143727
testvideo,36040,36290,36165,-0.07628728662218363
testvideo,36080,36330,36205,-0.07723991785730633
testvideo,36120,36370,36245,-0.07884857910020009
testvideo,36160,36410,36285,-0.08062655106186867
testvideo,36200,36450,36325,-0.081533994525671
testvideo,36240,36490,36365,-0.0833691656589508
testvideo,36280,36530,36405,-0.08461075595446998
testvideo,36320,36570,36445,-0.08544433968407769
testvideo,36360,36610,36485,-0.0854141637682915
testvideo,36400,36650,36525,-0.08531617000699046
testvideo,36440,36690,36565,-0.08553060144186021
testvideo,36480,36730,36605,-0.08595002974782671
testvideo,36520,36770,36645,-0.08539787360600062
testvideo,36560,36810,36685,-0.08701064810156822
testvideo,36600,36850,36725,-0.08962985128164291
testvideo,36640,36890,36765,-0.09227048978209496
testvideo,36680,36930,36805,-0.09534523316792079
testvideo,36720,36970,36845,-0.09713590570858546
testvideo,36760,37010,36885,-0.09494995325803757
testvideo,36800,37050,36925,-0.09128836169838905
testvideo,36840,37090,36965,-0.08585485816001892
testvideo,36880,37130,37005,-0.07541426164763314
testvideo,36920,37170,37045,-0.06846041338784352
testvideo,36960,37210,37085,-0.062135994434356676
testvideo,37000,37250,37125,-0.06003283709287642
testvideo,37040,37290,37165,-0.06171176582574844
testvideo,37080,37330,37205,-0.06515883122171673
testvideo,37120,37370,37245,-0.06924311390944889
testvideo,37160,37410,37285,-0.07002327697617668
testvideo,37200,37450,37325,-0.06942158378660679
testvideo,37240,37490,37365,-0.069083696231246
