video_id,start_ms,end_ms,center_ms,punch_volume
testvideo,34840,35090,34965,2
testvideo,34880,35130,35005,2
testvideo,34920,35170,35045,2
testvideo,34960,35210,35085,2
testvideo,35000,35250,35125,0
testvideo,35040,35290,35165,0
testvideo,35080,35330,35205,0
testvideo,35120,35370,35245,0
testvideo,35160,35410,35285,0
testvideo,35200,35450,35325,0
testvideo,35240,35490,35365,0
testvideo,35280,35530,35405,0
testvideo,35320,35570,35445,0
testvideo,35360,35610,35485,0
testvideo,35400,35650,35525,0
testvideo,35440,35690,35565,0
testvideo,35480,35730,35605,0
testvideo,35520,35770,35645,0
testvideo,35560,35810,35685,0
testvideo,35600,35850,35725,0
testvideo,35640,35890,35765,0
testvideo,35680,35930,35805,0
testvideo,35720,35970,35845,0
testvideo,35760,36010,35885,0
testvideo,35800,36050,35925,0
testvideo,35840,36090,35965,0
testvideo,35880,36130,36005,0
testvideo,35920,36170,36045,0
testvideo,35960,36210,36085,0
testvideo,36000,36250,36125,0
testvideo,36040,36290,36165,0
testvideo,36080,36330,36205,0
testvideo,36120,36370,36245,0
testvideo,36160,36410,36285,0
testvideo,36200,36450,36325,0
testvideo,36240,36490,36365,0
testvideo,36280,36530,36405,0
testvideo,36320,36570,36445,0
testvideo,36360,36610,36485,0
testvideo,36400,36650,36525,0
testvideo,36440,36690,36565,0
testvideo,36480,36730,36605,0
testvideo,36520,36770,36645,0
testvideo,36560,36810,36685,0
testvideo,36600,36850,36725,0
testvideo,36640,36890,36765,0
testvideo,36680,36930,36805,0
testvideo,36720,36970,36845,0
testvideo,36760,37010,36885,0
testvideo,36800,37050,36925,0
testvideo,36840,37090,36965,0
testvideo,36880,37130,37005,0
testvideo,36920,37170,37045,0
testvideo,36960,37210,37085,0
testvideo,37000,37250,37125,0
testvideo,37040,37290,37165,0
testvideo,37080,37330,37205,0
testvideo,37120,37370,37245,0
testvideo,37160,37410,37285,0
testvideo,37200,37450,37325,0
testvideo,37240,37490,37365,0
testvideo,37280,37530,37405,0
testvideo,37320,37570,37445,1
testvideo,37360,37610,37485,1
testvideo,37400,37650,37525,1
testvideo,37440,37690,37565,1
testvideo,37480,37730,37605,1
testvideo,37520,37770,37645,1
testvideo,37560,37810,37685,1
testvideo,37600,37850,37725,1
testvideo,37640,37890,37765,1
testvideo,37680,37930,37805,1
testvideo,37720,37970,37845,1
testvideo,37760,38010,37885,1
testvideo,37800,38050,37925,1
testvideo,37840,38090,37965,2
testvideo,37880,38130,38005,2
testvideo,37920,38170,38045,2
testvideo,37960,38210,38085,2
testvideo,38000,38250,38125,2
testvideo,38040,38290,38165,2
testvideo,38080,38330,38205,2
testvideo,38120,38370,38245,2
testvideo,38160,38410,38285,2
testvideo,38200,38450,38325,2
testvideo,38240,38490,38365,2
testvideo,38280,38530,38405,2
testvideo,38320,38570,38445,3
testvideo,38360,38610,38485,3
testvideo,38400,38650,38525,3
testvideo,38440,38690,38565,3
testvideo,38480,38730,38605,3
testvideo,38520,38770,38645,3
testvideo,38560,38810,38685,3
testvideo,38600,38850,38725,3
testvideo,38640,38890,38765,0
testvideo,38680,38930,38805,0
testvideo,38720,38970,38845,0
testvideo,38760,39010,38885,0
testvideo,38800,39050,38925,0
testvideo,38840,39090,38965,0
testvideo,38880,39130,39005,0
testvideo,38920,39170,39045,0
testvideo,38960,39210,39085,0
testvideo,39000,39250,39125,0
testvideo,39040,39290,39165,0
testvideo,39080,39330,39205,0
testvideo,39120,39370,39245,0
testvideo,39160,39410,39285,0
testvideo,39200,39450,39325,0
testvideo,39240,39490,39365,0
testvideo,39280,39530,39405,0
testvideo,39320,39570,39445,0
testvideo,39360,39610,39485,0
testvideo,39400,39650,39525,0
testvideo,39440,39690,39565,0
testvideo,39480,39730,39605,0
testvideo,39520,39770,39645,0
testvideo,39560,39810,39685,0
testvideo,39600,39850,39725,0
testvideo,39640,39890,39765,0
testvideo,39680,39930,39805,0
testvideo,39720,39970,39845,0
testvideo,39760,40010,39885,0
testvideo,39800,40050,39925,0
testvideo,39840,40090,39965,0
testvideo,39880,40130,40005,0
testvideo,39920,40170,40045,0
testvideo,39960,40210,40085,0
testvideo,40000,40250,40125,0
testvideo,40040,40290,40165,0
testvideo,40080,40330,40205,0
testvideo,40120,40370,40245,0
testvideo,40160,40410,40285,0
testvideo,40200,40450,40325,0
testvideo,40240,40490,40365,0
testvideo,40280,40530,40405,0
testvideo,40320,40570,40445,0
testvideo,40360,40610,40485,0
testvideo,40400,40650,40525,0
testvideo,40440,40690,40565,0
testvideo,40480,40730,40605,0
testvideo,40520,40770,40645,0
testvideo,40560,40810,40685,0
testvideo,40600,40850,40725,0
testvideo,40640,40890,40765,0
testvideo,40680,40930,40805,0
testvideo,40720,40970,40845,0
testvideo,40760,41010,40885,0
testvideo,40800,41050,40925,0
testvideo,40840,41090,40965,0
testvideo,40880,41130,41005,0
testvideo,40920,41170,41045,0
testvideo,40960,41210,41085,0
testvideo,41000,41250,41125,0
testvideo,41040,41290,41165,1
testvideo,41080,41330,41205,1
testvideo,41120,41370,41245,1
testvideo,41160,41410,41285,1
testvideo,41200,41450,41325,1
testvideo,41240,41490,41365,1
testvideo,41280,41530,41405,1
testvideo,41320,41570,41445,1
testvideo,41360,41610,41485,1
testvideo,41400,41650,41525,1
testvideo,41440,41690,41565,1
testvideo,41480,41730,41605,1
testvideo,41520,41770,41645,1
testvideo,41560,41810,41685,1
testvideo,41600,41850,41725,1
testvideo,41640,41890,41765,1
testvideo,41680,41930,41805,1
testvideo,41720,41970,41845,2
testvideo,41760,42010,41885,2
testvideo,41800,42050,41925,2
testvideo,41840,42090,41965,2
testvideo,41880,42130,42005,2
testvideo,41920,42170,42045,2
testvideo,41960,42210,42085,2
testvideo,42000,42250,42125,2
testvideo,42040,42290,42165,2
testvideo,42080,42330,42205,2
testvideo,42120,42370,42245,2
testvideo,42160,42410,42285,2
testvideo,42200,42450,42325,3
testvideo,42240,42490,42365,3
testvideo,42280,42530,42405,3
testvideo,42320,42570,42445,3
testvideo,42360,42610,42485,3
testvideo,42400,42650,42525,3
testvideo,42440,42690,42565,3
testvideo,42480,42730,42605,3
testvideo,42520,42770,42645,3
testvideo,42560,42810,42685,3
testvideo,42600,42850,42725,3
testvideo,42640,42890,42765,3
testvideo,42680,42930,42805,3
testvideo,42720,42970,42845,3
testvideo,42760,43010,42885,3
testvideo,42800,43050,42925,3
testvideo,42840,43090,42965,3
testvideo,42880,43130,43005,0
testvideo,42920,43170,43045,0
testvideo,42960,43210,43085,0
testvideo,43000,43250,43125,0
testvideo,43040,43290,43165,0
testvideo,43080,43330,43205,0
testvideo,43120,43370,43245,0
testvideo,43160,43410,43285,0
testvideo,43200,43450,43325,0
testvideo,43240,43490,43365,0
testvideo,43280,43530,43405,0
testvideo,43320,43570,43445,0
testvideo,43360,43610,43485,0
testvideo,43400,43650,43525,0
testvideo,43440,43690,43565,0
testvideo,43480,43730,43605,0
testvideo,43520,43770,43645,0
testvideo,43560,43810,43685,0
testvideo,43600,43850,43725,0
testvideo,43640,43890,43765,0
testvideo,43680,43930,43805,0
testvideo,43720,43970,43845,0
testvideo,43760,44010,43885,0
testvideo,43800,44050,43925,0
testvideo,43840,44090,43965,0
testvideo,43880,44130,44005,0
testvideo,43920,44170,44045,0
testvideo,43960,44210,44085,0
testvideo,44000,44250,44125,0
testvideo,44040,44290,44165,0
testvideo,44080,44330,44205,0
testvideo,44120,44370,44245,0
testvideo,44160,44410,44285,0
testvideo,44200,44450,44325,0
testvideo,44240,44490,44365,0
testvideo,44280,44530,44405,0
testvideo,44320,44570,44445,0
testvideo,44360,44610,44485,0
testvideo,44400,44650,44525,0
testvideo,44440,44690,44565,0
testvideo,44480,44730,44605,0
testvideo,44520,44770,44645,0
testvideo,44560,44810,44685,0
testvideo,44600,44850,44725,0
testvideo,44640,44890,44765,0
testvideo,44680,44930,44805,0
testvideo,44720,44970,44845,0
testvideo,44760,45010,44885,0
testvideo,44800,45050,44925,0
testvideo,44840,45090,44965,0
testvideo,44880,45130,45005,0
testvideo,44920,45170,45045,0
testvideo,44960,45210,45085,0
testvideo,45000,45250,45125,0
testvideo,45040,45290,45165,0
testvideo,45080,45330,45205,0
testvideo,45120,45370,45245,0
testvideo,45160,45410,45285,0
testvideo,45200,45450,45325,0
testvideo,45240,45490,45365,0
testvideo,45280,45530,45405,0
testvideo,45320,45570,45445,0
testvideo,45360,45610,45485,0
testvideo,45400,45650,45525,0
testvideo,45440,45690,45565,0
testvideo,45480,45730,45605,0
testvideo,45520,45770,45645,0
testvideo,45560,45810,45685,1
testvideo,45600,45850,45725,1
testvideo,45640,45890,45765,1
testvideo,45680,45930,45805,1
testvideo,45720,45970,45845,1
testvideo,45760,46010,45885,1
testvideo,45800,46050,45925,1
testvideo,45840,46090,45965,1
testvideo,45880,46130,46005,1
testvideo,45920,46170,46045,1
testvideo,45960,46210,46085,1
testvideo,46000,46250,46125,0
testvideo,46040,46290,46165,0
testvideo,46080,46330,46205,0
testvideo,46120,46370,46245,0
testvideo,46160,46410,46285,0
testvideo,46200,46450,46325,0
testvideo,46240,46490,46365,0
testvideo,46280,46530,46405,0
testvideo,46320,46570,46445,0
testvideo,46360,46610,46485,0
testvideo,46400,46650,46525,0
testvideo,46440,46690,46565,0
testvideo,46480,46730,46605,0
testvideo,46520,46770,46645,0
testvideo,46560,46810,46685,0
testvideo,46600,46850,46725,0
testvideo,46640,46890,46765,0
testvideo,46680,46930,46805,0
testvideo,46720,46970,46845,0
testvideo,46760,47010,46885,0
testvideo,46800,47050,46925,0
testvideo,46840,47090,46965,0
testvideo,46880,47130,47005,0
testvideo,46920,47170,47045,0
testvideo,46960,47210,47085,0
testvideo,47000,47250,47125,0
testvideo,47040,47290,47165,0
testvideo,47080,47330,47205,0
testvideo,47120,47370,47245,0
testvideo,47160,47410,47285,0
testvideo,47200,47450,47325,0
testvideo,47240,47490,47365,0
testvideo,47280,47530,47405,0
testvideo,47320,47570,47445,0
testvideo,47360,47610,47485,0
testvideo,47400,47650,47525,0
testvideo,47440,47690,47565,0
testvideo,47480,47730,47605,0
testvideo,47520,47770,47645,0
testvideo,47560,47810,47685,0
testvideo,47600,47850,47725,0
testvideo,47640,47890,47765,0
testvideo,47680,47930,47805,0
testvideo,47720,47970,47845,0
testvideo,47760,48010,47885,0
testvideo,47800,48050,47925,0
testvideo,47840,48090,47965,0
testvideo,47880,48130,48005,0
testvideo,47920,48170,48045,0
testvideo,47960,48210,48085,0
testvideo,48000,48250,48125,0
testvideo,48040,48290,48165,0
testvideo,48080,48330,48205,0
testvideo,48120,48370,48245,0
testvideo,48160,48410,48285,0
testvideo,48200,48450,48325,0
testvideo,48240,48490,48365,0
testvideo,48280,48530,48405,0
testvideo,48320,48570,48445,0
testvideo,48360,48610,48485,0
testvideo,48400,48650,48525,0
testvideo,48440,48690,48565,0
testvideo,48480,48730,48605,0
testvideo,48520,48770,48645,0
testvideo,48560,48810,48685,0
testvideo,48600,48850,48725,0
testvideo,48640,48890,48765,0
testvideo,48680,48930,48805,0
testvideo,48720,48970,48845,0
testvideo,48760,49010,48885,0
testvideo,48800,49050,48925,1
testvideo,48840,49090,48965,1
testvideo,48880,49130,49005,1
testvideo,48920,49170,49045,1
testvideo,48960,49210,49085,1
testvideo,49000,49250,49125,1
testvideo,49040,49290,49165,1
testvideo,49080,49330,49205,1
testvideo,49120,49370,49245,1
testvideo,49160,49410,49285,1
testvideo,49200,49450,49325,1
testvideo,49240,49490,49365,1
testvideo,49280,49530,49405,1
testvideo,49320,49570,49445,1
testvideo,49360,49610,49485,1
testvideo,49400,49650,49525,1
testvideo,49440,49690,49565,1
testvideo,49480,49730,49605,0
testvideo,49520,49770,49645,0
testvideo,49560,49810,49685,0
testvideo,49600,49850,49725,0
testvideo,49640,49890,49765,0
testvideo,49680,49930,49805,0
testvideo,49720,49970,49845,0
testvideo,49760,50010,49885,0
testvideo,49800,50050,49925,0
testvideo,49840,50090,49965,0
testvideo,49880,50130,50005,0
testvideo,49920,50170,50045,0
testvideo,49960,50210,50085,0
testvideo,50000,50250,50125,0
testvideo,50040,50290,50165,0
testvideo,50080,50330,50205,0
testvideo,50120,50370,50245,0
testvideo,50160,50410,50285,0
testvideo,50200,50450,50325,0
testvideo,50240,50490,50365,0
testvideo,50280,50530,50405,0
testvideo,50320,50570,50445,0
testvideo,50360,50610,50485,0
testvideo,50400,50650,50525,0
testvideo,50440,50690,50565,0
testvideo,50480,50730,50605,0
testvideo,50520,50770,50645,0
testvideo,50560,50810,50685,0
testvideo,50600,50850,50725,0
testvideo,50640,50890,50765,0
testvideo,50680,50930,50805,0
testvideo,50720,50970,50845,0
testvideo,50760,51010,50885,0
testvideo,50800,51050,50925,0
testvideo,50840,51090,50965,0
testvideo,50880,51130,51005,0
testvideo,50920,51170,51045,0
testvideo,50960,51210,51085,0
testvideo,51000,51250,51125,0
testvideo,51040,51290,51165,0
testvideo,51080,51330,51205,0
testvideo,51120,51370,51245,0
testvideo,51160,51410,51285,0
testvideo,51200,51450,51325,0
testvideo,51240,51490,51365,0
testvideo,51280,51530,51405,0
testvideo,51320,51570,51445,0
testvideo,51360,51610,51485,0
testvideo,51400,51650,51525,0
testvideo,51440,51690,51565,0
testvideo,51480,51730,51605,0
testvideo,51520,51770,51645,0
testvideo,51560,51810,51685,0
testvideo,51600,51850,51725,0
testvideo,51640,51890,51765,0
testvideo,51680,51930,51805,0
testvideo,51720,51970,51845,0
testvideo,51760,52010,51885,0
testvideo,51800,52050,51925,0
testvideo,51840,52090,51965,0
testvideo,51880,52130,52005,0
testvideo,51920,52170,52045,0
testvideo,51960,52210,52085,0
testvideo,52000,52250,52125,0
testvideo,52040,52290,52165,1
testvideo,52080,52330,52205,1
testvideo,52120,52370,52245,1
testvideo,52160,52410,52285,1
testvideo,52200,52450,52325,1
testvideo,52240,52490,52365,1
testvideo,52280,52530,52405,1
testvideo,52320,52570,52445,1
testvideo,52360,52610,52485,1
testvideo,52400,52650,52525,1
testvideo,52440,52690,52565,1
testvideo,52480,52730,52605,1
testvideo,52520,52770,52645,1
testvideo,52560,52810,52685,1
testvideo,52600,52850,52725,1
testvideo,52640,52890,52765,1
testvideo,52680,52930,52805,1
testvideo,52720,52970,52845,1
testvideo,52760,53010,52885,1
testvideo,52800,53050,52925,1
testvideo,52840,53090,52965,1
testvideo,52880,53130,53005,2
testvideo,52920,53170,53045,2
testvideo,52960,53210,53085,2
testvideo,53000,53250,53125,2
testvideo,53040,53290,53165,2
testvideo,53080,53330,53205,2
testvideo,53120,53370,53245,2
testvideo,53160,53410,53285,2
testvideo,53200,53450,53325,2
testvideo,53240,53490,53365,3
testvideo,53280,53530,53405,3
testvideo,53320,53570,53445,3
testvideo,53360,53610,53485,3
testvideo,53400,53650,53525,3
testvideo,53440,53690,53565,3
testvideo,53480,53730,53605,3
testvideo,53520,53770,53645,3
testvideo,53560,53810,53685,3
testvideo,53600,53850,53725,3
testvideo,53640,53890,53765,3
testvideo,53680,53930,53805,3
testvideo,53720,53970,53845,3
testvideo,53760,54010,53885,0
testvideo,53800,54050,53925,0
testvideo,53840,54090,53965,0
testvideo,53880,54130,54005,0
testvideo,53920,54170,54045,0
testvideo,53960,54210,54085,0
testvideo,54000,54250,54125,0
testvideo,54040,54290,54165,0
testvideo,54080,54330,54205,0
testvideo,54120,54370,54245,0
testvideo,54160,54410,54285,0
testvideo,54200,54450,54325,0
testvideo,54240,54490,54365,0
testvideo,54280,54530,54405,0
testvideo,54320,54570,54445,0
testvideo,54360,54610,54485,0
testvideo,54400,54650,54525,0
testvideo,54440,54690,54565,0
testvideo,54480,54730,54605,0
testvideo,54520,54770,54645,0
testvideo,54560,54810,54685,0
testvideo,54600,54850,54725,0
testvideo,54640,54890,54765,0
testvideo,54680,54930,54805,0
testvideo,54720,54970,54845,0
testvideo,54760,55010,54885,0
testvideo,54800,55050,54925,0
testvideo,54840,55090,54965,0
testvideo,54880,55130,55005,0
testvideo,54920,55170,55045,0
testvideo,54960,55210,55085,0
testvideo,55000,55250,55125,0
testvideo,55040,55290,55165,0
testvideo,55080,55330,55205,0
testvideo,55120,55370,55245,0
testvideo,55160,55410,55285,0
testvideo,55200,55450,55325,0
testvideo,55240,55490,55365,0
testvideo,55280,55530,55405,0
testvideo,55320,55570,55445,0
testvideo,55360,55610,55485,0
testvideo,55400,55650,55525,0
testvideo,55440,55690,55565,0
testvideo,55480,55730,55605,0
testvideo,55520,55770,55645,0
testvideo,55560,55810,55685,0
testvideo,55600,55850,55725,0
testvideo,55640,55890,55765,0
testvideo,55680,55930,55805,0
testvideo,55720,55970,55845,0
testvideo,55760,56010,55885,0
testvideo,55800,56050,55925,0
testvideo,55840,56090,55965,0
testvideo,55880,56130,56005,0
testvideo,55920,56170,56045,0
testvideo,55960,56210,56085,0
testvideo,56000,56250,56125,0
testvideo,56040,56290,56165,0
testvideo,56080,56330,56205,0
testvideo,56120,56370,56245,0
testvideo,56160,56410,56285,0
testvideo,56200,56450,56325,0
testvideo,56240,56490,56365,0
testvideo,56280,56530,56405,0
testvideo,56320,56570,56445,0
testvideo,56360,56610,56485,0
testvideo,56400,56650,56525,0
testvideo,56440,56690,56565,0
testvideo,56480,56730,56605,0
testvideo,56520,56770,56645,0
testvideo,56560,56810,56685,0
testvideo,56600,56850,56725,0
testvideo,56640,56890,56765,0
testvideo,56680,56930,56805,0
testvideo,56720,56970,56845,0
testvideo,56760,57010,56885,0
testvideo,56800,57050,56925,0
testvideo,56840,57090,56965,0
testvideo,56880,57130,57005,0
testvideo,56920,57170,57045,0
testvideo,56960,57210,57085,0
testvideo,57000,57250,57125,0
testvideo,57040,57290,57165,0
testvideo,57080,57330,57205,0
testvideo,57120,57370,57245,0
testvideo,57160,57410,57285,0
testvideo,57200,57450,57325,0
testvideo,57240,57490,57365,0
testvideo,57280,57530,57405,0
testvideo,57320,57570,57445,0
testvideo,57360,57610,57485,0
testvideo,57400,57650,57525,0
testvideo,57440,57690,57565,0
testvideo,57480,57730,57605,0
testvideo,57520,57770,57645,0
testvideo,57560,57810,57685,0
testvideo,57600,57850,57725,0
testvideo,57640,57890,57765,0
testvideo,57680,57930,57805,0
testvideo,57720,57970,57845,0
testvideo,57760,58010,57885,0
testvideo,57800,58050,57925,0
testvideo,57840,58090,57965,0
testvideo,57880,58130,58005,0
testvideo,57920,58170,58045,0
testvideo,57960,58210,58085,0
testvideo,58000,58250,58125,0
testvideo,58040,58290,58165,0
testvideo,58080,58330,58205,0
testvideo,58120,58370,58245,0
testvideo,58160,58410,58285,0
testvideo,58200,58450,58325,0
testvideo,58240,58490,58365,0
testvideo,58280,58530,58405,0
testvideo,58320,58570,58445,0
testvideo,58360,58610,58485,0
testvideo,58400,58650,58525,0
testvideo,58440,58690,58565,0
testvideo,58480,58730,58605,0
testvideo,58520,58770,58645,0
testvideo,58560,58810,58685,0
testvideo,58600,58850,58725,0
testvideo,58640,58890,58765,0
testvideo,58680,58930,58805,0
testvideo,58720,58970,58845,0
testvideo,58760,59010,58885,1
testvideo,58800,59050,58925,1
testvideo,58840,59090,58965,1
testvideo,58880,59130,59005,1
testvideo,58920,59170,59045,1
testvideo,58960,59210,59085,1
testvideo,59000,59250,59125,1
testvideo,59040,59290,59165,1
testvideo,59080,59330,59205,1
testvideo,59120,59370,59245,1
testvideo,59160,59410,59285,1
testvideo,59200,59450,59325,1
testvideo,59240,59490,59365,1
testvideo,59280,59530,59405,1
testvideo,59320,59570,59445,1
testvideo,59360,59610,59485,1
testvideo,59400,59650,59525,1
testvideo,59440,59690,59565,2
testvideo,59480,59730,59605,2
testvideo,59520,59770,59645,2
testvideo,59560,59810,59685,2
testvideo,59600,59850,59725,2
testvideo,59640,59890,59765,2
testvideo,59680,59930,59805,2
testvideo,59720,59970,59845,2
testvideo,59760,60010,59885,2
testvideo,59800,60050,59925,2
testvideo,59840,60090,59965,2
testvideo,59880,60130,60005,2
testvideo,59920,60170,60045,2
testvideo,59960,60210,60085,0
testvideo,60000,60250,60125,0
testvideo,60040,60290,60165,0
testvideo,60080,60330,60205,0
testvideo,60120,60370,60245,0
testvideo,60160,60410,60285,0
testvideo,60200,60450,60325,0
testvideo,60240,60490,60365,0
testvideo,60280,60530,60405,0
testvideo,60320,60570,60445,0
testvideo,60360,60610,60485,0
testvideo,60400,60650,60525,0
testvideo,60440,60690,60565,0
testvideo,60480,60730,60605,0
testvideo,60520,60770,60645,0
testvideo,60560,60810,60685,0
testvideo,60600,60850,60725,0
testvideo,60640,60890,60765,0
testvideo,60680,60930,60805,0
testvideo,60720,60970,60845,0
testvideo,60760,61010,60885,0
testvideo,60800,61050,60925,0
testvideo,60840,61090,60965,0
testvideo,60880,61130,61005,0
testvideo,60920,61170,61045,0
testvideo,60960,61210,61085,0
testvideo,61000,61250,61125,0
testvideo,61040,61290,61165,0
testvideo,61080,61330,61205,0
testvideo,61120,61370,61245,0
testvideo,61160,61410,61285,0
testvideo,61200,61450,61325,0
testvideo,61240,61490,61365,0
testvideo,61280,61530,61405,0
testvideo,61320,61570,61445,0
testvideo,61360,61610,61485,0
testvideo,61400,61650,61525,0
testvideo,61440,61690,61565,0
testvideo,61480,61730,61605,0
testvideo,61520,61770,61645,0
testvideo,61560,61810,61685,0
testvideo,61600,61850,61725,0
testvideo,61640,61890,61765,0
testvideo,61680,61930,61805,0
testvideo,61720,61970,61845,0
testvideo,61760,62010,61885,0
testvideo,61800,62050,61925,0
testvideo,61840,62090,61965,0
testvideo,61880,62130,62005,0
testvideo,61920,62170,62045,0
testvideo,61960,62210,62085,0
testvideo,62000,62250,62125,0
testvideo,62040,62290,62165,0
testvideo,62080,62330,62205,0
testvideo,62120,62370,62245,0
testvideo,62160,62410,62285,0
testvideo,62200,62450,62325,1
testvideo,62240,62490,62365,1
testvideo,62280,62530,62405,1
testvideo,62320,62570,62445,1
testvideo,62360,62610,62485,1
testvideo,62400,62650,62525,1
testvideo,62440,62690,62565,1
testvideo,62480,62730,62605,1
testvideo,62520,62770,62645,1
testvideo,62560,62810,62685,1
testvideo,62600,62850,62725,1
testvideo,62640,62890,62765,1
testvideo,62680,62930,62805,1
testvideo,62720,62970,62845,1
testvideo,62760,63010,62885,1
testvideo,62800,63050,62925,1
testvideo,62840,63090,62965,1
testvideo,62880,63130,63005,1
testvideo,62920,63170,63045,1
testvideo,62960,63210,63085,1
testvideo,63000,63250,63125,1
testvideo,63040,63290,63165,1
testvideo,63080,63330,63205,2
testvideo,63120,63370,63245,2
testvideo,63160,63410,63285,2
testvideo,63200,63450,63325,2
testvideo,63240,63490,63365,2
testvideo,63280,63530,63405,2
testvideo,63320,63570,63445,2
testvideo,63360,63610,63485,2
testvideo,63400,63650,63525,2
testvideo,63440,63690,63565,2
testvideo,63480,63730,63605,2
testvideo,63520,63770,63645,2
testvideo,63560,63810,63685,2
testvideo,63600,63850,63725,2
testvideo,63640,63890,63765,0
testvideo,63680,63930,63805,0
testvideo,63720,63970,63845,0
testvideo,63760,64010,63885,0
testvideo,63800,64050,63925,0
testvideo,63840,64090,63965,0
testvideo,63880,64130,64005,0
testvideo,63920,64170,64045,0
testvideo,63960,64210,64085,0
testvideo,64000,64250,64125,0
testvideo,64040,64290,64165,0
testvideo,64080,64330,64205,0
testvideo,64120,64370,64245,0
testvideo,64160,64410,64285,0
testvideo,64200,64450,64325,0
testvideo,64240,64490,64365,0
testvideo,64280,64530,64405,0
testvideo,64320,64570,64445,0
testvideo,64360,64610,64485,0
testvideo,64400,64650,64525,0
testvideo,64440,64690,64565,0
testvideo,64480,64730,64605,0
testvideo,64520,64770,64645,0
testvideo,64560,64810,64685,0
testvideo,64600,64850,64725,0
testvideo,64640,64890,64765,0
testvideo,64680,64930,64805,0
testvideo,64720,64970,64845,0
testvideo,64760,65010,64885,0
testvideo,64800,65050,64925,0
testvideo,64840,65090,64965,0
testvideo,64880,65130,65005,0
testvideo,64920,65170,65045,0
testvideo,64960,65210,65085,0
testvideo,65000,65250,65125,0
testvideo,65040,65290,65165,0
testvideo,65080,65330,65205,0
testvideo,65120,65370,65245,0
testvideo,65160,65410,65285,0
testvideo,65200,65450,65325,0
testvideo,65240,65490,65365,0
testvideo,65280,65530,65405,0
testvideo,65320,65570,65445,0
testvideo,65360,65610,65485,0
testvideo,65400,65650,65525,0
testvideo,65440,65690,65565,0
testvideo,65480,65730,65605,0
testvideo,65520,65770,65645,0
testvideo,65560,65810,65685,0
testvideo,65600,65850,65725,0
testvideo,65640,65890,65765,0
testvideo,65680,65930,65805,0
testvideo,65720,65970,65845,0
testvideo,65760,66010,65885,0
testvideo,65800,66050,65925,0
testvideo,65840,66090,65965,0
testvideo,65880,66130,66005,0
testvideo,65920,66170,66045,0
testvideo,65960,66210,66085,1
testvideo,66000,66250,66125,1
testvideo,66040,66290,66165,1
testvideo,66080,66330,66205,1
testvideo,66120,66370,66245,1
testvideo,66160,66410,66285,1
testvideo,66200,66450,66325,1
testvideo,66240,66490,66365,1
testvideo,66280,66530,66405,1
testvideo,66320,66570,66445,1
testvideo,66360,66610,66485,1
testvideo,66400,66650,66525,1
testvideo,66440,66690,66565,1
testvideo,66480,66730,66605,1
testvideo,66520,66770,66645,1
testvideo,66560,66810,66685,2
testvideo,66600,66850,66725,2
testvideo,66640,66890,66765,2
testvideo,66680,66930,66805,2
testvideo,66720,66970,66845,2
testvideo,66760,67010,66885,2
testvideo,66800,67050,66925,2
testvideo,66840,67090,66965,2
testvideo,66880,67130,67005,2
testvideo,66920,67170,67045,2
testvideo,66960,67210,67085,2
testvideo,67000,67250,67125,3
testvideo,67040,67290,67165,3
testvideo,67080,67330,67205,3
testvideo,67120,67370,67245,3
testvideo,67160,67410,67285,3
testvideo,67200,67450,67325,3
testvideo,67240,67490,67365,3
testvideo,67280,67530,67405,3
testvideo,67320,67570,67445,3
testvideo,67360,67610,67485,3
testvideo,67400,67650,67525,0
testvideo,67440,67690,67565,0
testvideo,67480,67730,67605,0
testvideo,67520,67770,67645,0
testvideo,67560,67810,67685,0
testvideo,67600,67850,67725,0
testvideo,67640,67890,67765,0
testvideo,67680,67930,67805,0
testvideo,67720,67970,67845,0
testvideo,67760,68010,67885,0
testvideo,67800,68050,67925,0
testvideo,67840,68090,67965,0
testvideo,67880,68130,68005,0
testvideo,67920,68170,68045,0
testvideo,67960,68210,68085,0
testvideo,68000,68250,68125,0
testvideo,68040,68290,68165,0
testvideo,68080,68330,68205,0
testvideo,68120,68370,68245,0
testvideo,68160,68410,68285,0
testvideo,68200,68450,68325,0
testvideo,68240,68490,68365,0
testvideo,68280,68530,68405,0
testvideo,68320,68570,68445,0
testvideo,68360,68610,68485,0
testvideo,68400,68650,68525,0
testvideo,68440,68690,68565,0
testvideo,68480,68730,68605,0
testvideo,68520,68770,68645,0
testvideo,68560,68810,68685,0
testvideo,68600,68850,68725,0
testvideo,68640,68890,68765,0
testvideo,68680,68930,68805,0
testvideo,68720,68970,68845,0
testvideo,68760,69010,68885,0
testvideo,68800,69050,68925,0
testvideo,68840,69090,68965,0
testvideo,68880,69130,69005,0
testvideo,68920,69170,69045,0
testvideo,68960,69210,69085,0
testvideo,69000,69250,69125,0
testvideo,69040,69290,69165,0
testvideo,69080,69330,69205,0
testvideo,69120,69370,69245,0
testvideo,69160,69410,69285,0
testvideo,69200,69450,69325,0
testvideo,69240,69490,69365,0
testvideo,69280,69530,69405,0
testvideo,69320,69570,69445,0
testvideo,69360,69610,69485,0
testvideo,69400,69650,69525,0
testvideo,69440,69690,69565,0
testvideo,69480,69730,69605,0
testvideo,69520,69770,69645,0
testvideo,69560,69810,69685,0
testvideo,69600,69850,69725,0
testvideo,69640,69890,69765,0
testvideo,69680,69930,69805,0
testvideo,69720,69970,69845,0
